"","popularity","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration","time_signature","id_new"
"782",77,0.596,0.869,10,-11.97,1,0.037,0.0116,0.173,0.0678,0.944,109.902,238733,4,852
"783",60,0.539,0.858,6,-4.639,0,0.0444,0.0332,0.000347,0.0562,0.353,117.841,239120,4,853
"784",67,0.565,0.764,1,-9.43,1,0.0351,0.0139,0.00488,0.079,0.686,100.891,277480,4,854
"785",59,0.723,0.881,5,-7.178,0,0.0743,0.349,0.000274,0.705,0.658,136.306,212680,4,855
"786",75,0.527,0.942,1,-5.64,0,0.0366,0.0115,0,0.188,0.495,148.723,241307,4,856
"787",52,0.899,0.237,7,-14.805,1,0.102,0.0113,0.00152,0.098,0.744,111.503,227493,4,857
"788",66,0.746,0.507,1,-15.121,1,0.0453,0.159,0.000134,0.029,0.861,108.833,259493,4,858
"789",58,0.7,0.781,6,-8.255,0,0.0507,0.0874,0.00342,0.059,0.385,108.695,289067,4,859
"790",79,0.711,0.292,4,-15.523,0,0.037,0.313,0,0.131,0.194,103.951,296800,4,860
"791",65,0.795,0.63,10,-7.217,0,0.0841,0.0419,0.575,0.0894,0.785,108.701,181107,4,861
"792",72,0.497,0.719,6,-9.397,1,0.0266,0.0613,0,0.411,0.547,95.769,255733,4,862
"793",77,0.73,0.487,4,-10.991,1,0.0303,0.258,0.01,0.0852,0.731,114.965,226653,4,863
"794",63,0.516,0.776,6,-6.409,1,0.0412,0.399,0.00128,0.21,0.859,177.399,288333,4,864
"795",71,0.583,0.545,2,-11.698,0,0.0351,0.232,0,0.133,0.8,153.25,302600,4,865
"796",67,0.796,0.693,2,-6.02,1,0.0413,0.164,1.77e-05,0.0408,0.954,108.8,218907,4,866
"797",62,0.638,0.988,1,-5.042,1,0.0921,0.0302,1.16e-05,0.371,0.723,117.955,220880,4,867
"798",67,0.779,0.717,6,-9.7,0,0.0335,0.0125,0.0536,0.355,0.789,115.384,240800,4,868
"799",69,0.777,0.725,5,-9.012,1,0.047,0.126,0.0108,0.0917,0.851,128.349,276360,4,869
"800",64,0.523,0.954,1,-4.885,0,0.0788,0.00217,0,0.284,0.573,84.921,267307,4,870
"801",62,0.791,0.805,2,-10.202,1,0.0464,0.16,0.0583,0.0563,0.882,122.219,255107,4,871
"802",60,0.748,0.414,2,-15.15,0,0.0405,0.069,0.0671,0.336,0.239,97.646,286160,4,872
"803",69,0.533,0.783,7,-10.61,1,0.0366,0.0116,0.0565,0.186,0.726,124.874,234907,4,873
"804",70,0.78,0.869,9,-7.255,1,0.0517,0.0744,0.004,0.0621,0.957,157.902,161133,4,874
"805",69,0.634,0.838,2,-5.363,1,0.0413,0.0531,8.34e-06,0.0522,0.541,95.011,237320,4,875
"806",73,0.691,0.812,0,-7.772,1,0.0558,0.0433,1.16e-06,0.299,0.685,127.568,220627,4,876
"807",63,0.683,0.637,7,-11.906,1,0.049,0.0153,0.0275,0.0945,0.884,90.637,247027,4,877
"808",63,0.286,0.5,1,-14.281,0,0.0357,0.134,4.57e-05,0.108,0.443,99.162,343933,4,878
"809",68,0.683,0.875,4,-6.916,0,0.0481,0.204,1.9e-06,0.0631,0.674,115.401,236160,4,879
"810",63,0.681,0.893,7,-8.485,1,0.0378,6.47e-05,0.383,0.0626,0.951,130.475,244720,4,880
"811",58,0.524,0.802,0,-5.13,1,0.0432,0.0267,3.83e-06,0.224,0.712,121.35,190840,4,881
"812",57,0.799,0.881,0,-8.583,0,0.0307,0.0552,1.2e-05,0.289,0.96,125.582,227627,4,882
"813",49,0.764,0.797,11,-3.691,1,0.0336,0.0314,0.342,0.0554,0.894,124.72,249053,4,883
"814",54,0.582,0.966,2,-3.712,1,0.0675,0.0516,0.231,0.0412,0.948,186.296,158293,4,884
"815",64,0.738,0.801,11,-3.366,0,0.0284,0.0438,0.0572,0.595,0.532,122.857,200800,4,885
"816",43,0.599,0.945,11,-4.267,0,0.0708,0.02,0.24,0.0853,0.912,171.567,145387,4,886
"817",44,0.811,0.824,4,-5.732,1,0.0301,0.038,0.73,0.202,0.822,125.06,187280,4,887
"818",49,0.63,0.973,7,-3.356,1,0.135,0.0974,0.391,0.288,0.968,178.183,140347,4,888
"819",61,0.763,0.939,8,-4.826,0,0.0488,0.422,0.136,0.119,0.448,124.396,292573,4,889
"820",45,0.605,0.855,0,-5.25,1,0.047,0.0183,0.00404,0.242,0.694,172.275,207640,4,890
"821",66,0.652,0.607,0,-8.657,1,0.0368,0.0314,0.00285,0.0721,0.72,94.089,229160,4,891
"822",48,0.728,0.891,0,-4.839,1,0.0564,0.1,0.00057,0.0637,0.628,127.639,211667,4,892
"823",58,0.61,0.893,11,-4.589,1,0.0466,0.0993,0.0224,0.0929,0.572,100.934,198107,4,893
"824",42,0.655,0.843,0,-6.519,1,0.0959,0.3,0.116,0.0954,0.211,130.154,317013,4,894
"825",45,0.67,0.932,7,-4.395,1,0.0428,0.0814,0.00131,0.18,0.69,127.178,229813,4,895
"826",48,0.677,0.792,7,-6.089,1,0.0287,0.0201,0.0397,0.107,0.55,119.223,366267,4,896
"827",50,0.551,0.895,4,-4.267,0,0.0391,0.00268,0.0403,0.299,0.359,127.223,317613,4,897
"828",67,0.603,0.929,4,-4.549,0,0.0407,0.0121,0.00217,0.131,0.537,101.208,292267,4,898
"829",51,0.633,0.647,9,-8.658,0,0.0333,0.402,0.0365,0.101,0.492,125.008,315347,4,899
"830",36,0.584,0.858,7,-7.173,1,0.035,0.211,0.0396,0.71,0.163,125.864,379971,4,900
"831",33,0.252,0.937,11,-4.69,1,0.149,0.0291,0.433,0.978,0.217,79.296,254305,3,901
"832",33,0.529,0.943,4,-5.991,0,0.044,0.0203,0.0666,0.739,0.201,104.63,342773,4,902
"833",32,0.501,0.973,1,-4.18,0,0.112,0.134,0.00253,0.971,0.263,125.916,339476,4,903
"834",41,0.271,0.978,11,-4.654,0,0.178,0.0893,0.588,0.96,0.474,178.936,266751,4,904
"835",58,0.611,0.803,2,-6.022,1,0.0278,0.0816,0.855,0.0942,0.715,126.507,346053,4,905
"836",48,0.565,0.632,4,-6.994,0,0.0274,0.0643,0.221,0.397,0.355,85.317,312840,4,906
"837",57,0.531,0.751,4,-7.566,1,0.0251,0.0122,0.00396,0.396,0.53,95.215,304053,4,907
"838",57,0.635,0.789,4,-6.815,0,0.0244,0.000848,0.00348,0.331,0.716,105.119,247453,4,908
"839",69,0.536,0.749,2,-6.392,1,0.0282,0.000638,0.555,0.272,0.796,124.235,212747,4,909
"840",47,0.543,0.829,2,-6.823,1,0.0339,0.0149,0.06,0.552,0.28,94.147,262747,4,910
"841",56,0.385,0.759,5,-6.72,1,0.0436,0.00111,0.0448,0.0941,0.142,134.026,221440,4,911
"842",58,0.374,0.759,2,-6.871,0,0.0261,0.00371,0.0174,0.104,0.289,165.415,269760,4,912
"843",55,0.549,0.795,0,-7.169,1,0.0268,0.00224,0.188,0.293,0.573,150.076,346027,4,913
"844",57,0.693,0.823,4,-6.433,1,0.0292,0.0759,0.185,0.0574,0.949,93.923,206307,4,914
"845",60,0.361,0.519,11,-10.02,0,0.0594,0.414,0.0576,0.845,0.266,170.562,522000,4,915
"846",65,0.502,0.784,11,-7.707,0,0.0243,0.00223,0.00105,0.907,0.613,95.966,274587,4,916
"847",69,0.536,0.749,2,-6.392,1,0.0282,0.000638,0.555,0.272,0.796,124.235,212747,4,917
"848",45,0.605,0.855,0,-5.25,1,0.047,0.0183,0.00404,0.242,0.694,172.275,207640,4,918
"849",37,0.686,0.603,11,-14.24,0,0.037,0.119,0.517,0.0907,0.551,152.474,248893,4,919
"850",48,0.757,0.751,0,-12.088,1,0.0487,0.0267,0.00167,0.05,0.954,151.267,181600,4,920
"851",47,0.814,0.621,0,-12.274,1,0.0533,0.297,2.5e-05,0.111,0.646,117.331,343733,4,921
"852",45,0.699,0.606,0,-13.432,1,0.031,0.0343,4.53e-05,0.116,0.754,146.046,310707,4,922
"853",42,0.887,0.584,10,-12.109,1,0.106,0.0322,2.88e-06,0.107,0.67,102.893,296040,4,923
"854",38,0.837,0.475,0,-13.055,1,0.11,0.0721,0.00129,0.0412,0.805,142.656,272800,4,924
"855",29,0.675,0.796,2,-8.886,1,0.0426,0.0839,4.06e-05,0.186,0.341,140.601,187773,4,925
"856",32,0.596,0.837,0,-8.708,1,0.0347,0.00896,0.0134,0.122,0.63,116.642,252400,4,926
"857",31,0.525,0.869,4,-7.556,0,0.0519,0.1,6.21e-06,0.172,0.651,158.128,136373,4,927
"858",39,0.625,0.795,2,-10.77,1,0.0699,0.0516,0.0317,0.468,0.65,149.141,348507,4,928
"859",31,0.818,0.826,7,-9.051,1,0.0358,0.249,0.0235,0.0864,0.961,158.817,210827,4,929
"860",58,0.675,0.67,9,-7.218,0,0.0514,0.00565,0.00673,0.0805,0.726,90.23,336933,4,930
"861",57,0.79,0.622,11,-8.19,0,0.0545,0.0208,0.00293,0.134,0.919,135.256,242573,4,931
"862",47,0.579,0.955,9,-6.145,0,0.0387,0.00642,0.0098,0.135,0.885,116.258,304667,4,932
"863",52,0.775,0.507,2,-9.289,0,0.165,0.0015,3.31e-06,0.0677,0.752,92.225,211627,4,933
"864",45,0.75,0.65,7,-8.753,1,0.0421,0.00816,0.00889,0.228,0.583,113.235,229467,4,934
"865",44,0.659,0.741,11,-8.08,1,0.034,0.00151,4.01e-06,0.15,0.459,130.27,383573,4,935
"866",43,0.712,0.589,9,-7.994,0,0.0391,0.00104,0.0761,0.0568,0.889,113.236,363133,4,936
"867",41,0.737,0.794,9,-8.338,0,0.0291,0.00143,0.00165,0.0627,0.962,131.208,370627,4,937
"868",45,0.52,0.974,4,-4.416,1,0.13,0.0893,0.000673,0.0353,0.938,178.513,251147,4,938
"869",32,0.764,0.815,9,-5.375,1,0.132,0.106,0,0.047,0.884,101.834,244947,4,939
"870",47,0.527,0.937,9,-7.389,1,0.131,0.014,0,0.0531,0.866,145.165,287606,4,940
"871",33,0.655,0.89,9,-4.621,1,0.036,0.39,0,0.188,0.94,171.942,194360,4,941
"872",54,0.556,0.676,7,-5.714,1,0.0963,0.164,3e-06,0.109,0.423,147.573,227867,4,942
"873",50,0.663,0.636,9,-7.799,0,0.187,0.0297,0,0.111,0.632,138.686,309082,4,943
"874",32,0.36,0.924,7,-5.699,1,0.0686,0.0385,0,0.267,0.839,190.035,259507,4,944
"875",34,0.568,0.952,2,-4.674,1,0.0806,0.186,0,0.357,0.861,152.878,254893,4,945
"876",39,0.801,0.8,2,-8.815,1,0.131,0.217,0,0.0634,0.842,142.016,216800,4,946
"877",39,0.692,0.592,11,-8.857,0,0.103,0.00122,0.000404,0.825,0.863,145.504,326507,4,947
"878",32,0.77,0.691,7,-9.917,1,0.109,0.072,0.000185,0.618,0.6,127.598,261307,4,948
"879",38,0.52,0.904,4,-7.327,1,0.111,0.164,0.0112,0.0625,0.428,99.888,302213,4,949
"880",37,0.67,0.827,2,-9.76,1,0.0316,0.00414,1.21e-05,0.153,0.338,140.617,172267,4,950
"881",30,0.674,0.64,0,-8.894,1,0.0554,0.372,0.159,0.0771,0.735,96.672,259627,4,951
"882",36,0.53,0.831,4,-6.043,0,0.0433,0.252,0.000111,0.306,0.385,106.676,174053,4,952
"883",37,0.518,0.899,9,-6.978,0,0.0399,0.0381,8.27e-06,0.188,0.85,114.979,220787,4,953
"884",52,0.548,0.495,9,-7.736,1,0.0325,0.539,3.01e-06,0.174,0.502,121.288,272520,4,954
"885",47,0.568,0.698,9,-7.737,0,0.0469,0.402,0,0.375,0.736,118.655,224600,4,955
"886",29,0.198,0.881,7,-6.899,1,0.0527,0.00466,0.000562,0.097,0.62,176.895,272013,4,956
"887",36,0.531,0.966,0,-6.844,1,0.113,0.00616,0.000913,0.829,0.38,150.941,186533,4,957
"888",25,0.403,0.962,9,-5.422,0,0.0588,0.013,0.00975,0.337,0.614,135.14,237813,4,958
"889",53,0.546,0.549,0,-8.478,1,0.0284,0.436,0,0.127,0.615,115.292,202733,4,959
"890",39,0.676,0.684,7,-9.099,1,0.0464,0.119,1.01e-06,0.0906,0.888,115.449,215693,4,960
"891",49,0.401,0.672,11,-8.558,0,0.0468,0.0205,4.25e-05,0.152,0.549,125.142,303160,4,961
"892",35,0.658,0.622,4,-7.606,0,0.0269,0.141,1.26e-05,0.293,0.754,119.174,197013,4,962
"893",35,0.362,0.687,0,-6.098,1,0.0408,0.0355,1.09e-06,0.372,0.298,151.876,170027,4,963
"894",37,0.569,0.386,2,-14.054,0,0.0312,0.267,0.0823,0.972,0.599,111.887,228680,4,964
"895",50,0.737,0.527,6,-11.62,1,0.0756,0.424,0.152,0.959,0.756,89.332,249280,4,965
"896",31,0.303,0.909,6,-4.596,0,0.0735,0.0407,9.02e-06,0.173,0.642,124.764,214813,4,966
"897",33,0.525,0.724,4,-6.05,1,0.0247,0.138,0.00301,0.392,0.389,100.954,222213,3,967
"898",49,0.773,0.956,9,-4.163,0,0.114,0.0939,0.00102,0.0687,0.656,120.095,210653,4,968
"899",39,0.591,0.552,4,-7.327,1,0.0306,0.00985,0.0255,0.155,0.451,134.082,362027,4,969
"900",61,0.684,0.763,7,-6.861,0,0.046,0.0438,7.68e-05,0.0916,0.678,99.918,271707,4,970
"901",58,0.55,0.848,4,-6.422,0,0.045,0.0568,0.0141,0.322,0.547,107.069,194573,4,971
"902",36,0.489,0.867,2,-6.946,1,0.045,0.0243,0.000195,0.246,0.748,162.488,245600,4,972
"903",29,0.257,0.878,2,-6.728,1,0.072,0.000338,0.0769,0.116,0.586,159.857,244907,4,973
"904",31,0.634,0.629,9,-7.831,1,0.0282,0.00127,0.00347,0.146,0.454,109.119,242013,4,974
"905",30,0.669,0.518,2,-10.221,0,0.0292,0.0248,0.0515,0.0971,0.614,113.335,318733,4,975
"906",34,0.604,0.864,2,-7.141,1,0.0288,0.013,0.0353,0.0813,0.561,125.166,220200,4,976
"907",28,0.648,0.809,6,-7.243,0,0.0361,0.0115,0.0179,0.0464,0.914,112.138,232600,4,977
"908",28,0.222,0.175,7,-12.774,1,0.0347,0.869,1.22e-05,0.116,0.0919,181.428,347267,3,978
"909",31,0.582,0.447,7,-12.644,1,0.026,0.00587,0.0126,0.112,0.333,102.013,254840,4,979
"910",25,0.587,0.891,6,-4.674,1,0.0454,0.00288,0.0738,0.113,0.53,105.978,177507,4,980
"911",47,0.629,0.848,2,-6.242,1,0.041,0.0162,0.0181,0.271,0.776,100.005,284933,4,981
"912",41,0.607,0.419,4,-9.127,1,0.0318,0.314,0.0193,0.383,0.494,136.984,284933,4,982
"913",76,0.278,0.676,9,-8.821,1,0.0371,0.000423,0.000899,0.136,0.494,104.545,237027,4,983
"914",73,0.624,0.91,0,-5.703,1,0.0297,0.0285,0.000198,0.0789,0.767,104.042,193051,4,984
"915",77,0.543,0.819,11,-6.159,1,0.0661,0.0703,0,0.149,0.705,102.687,203507,4,985
"916",65,0.534,0.605,9,-4.366,1,0.113,0.00865,0.00826,0.0781,0.56,123.003,215267,4,986
"917",75,0.639,0.744,6,-8.377,0,0.0368,0.0319,0.000458,0.466,0.825,128.047,240533,4,987
"918",71,0.451,0.939,5,-2.82,0,0.0512,0.00673,4.85e-06,0.0774,0.448,93.416,204200,4,988
"919",67,0.549,0.755,6,-3.991,0,0.0403,0.000741,6.06e-06,0.0786,0.818,139.034,191427,4,989
"920",68,0.607,0.835,0,-5.427,1,0.0415,0.0588,4.71e-05,0.195,0.719,144.087,193120,4,990
"921",65,0.584,0.931,9,-6.158,1,0.0344,0.00315,0.772,0.133,0.694,131.275,211707,4,991
"922",58,0.51,0.818,7,-3.205,1,0.157,0.0439,0,0.0801,0.574,154.561,202617,4,992
"923",74,0.523,0.442,4,-14.121,1,0.0347,0.0189,0.000494,0.0784,0.277,81.083,236973,4,993
"924",61,0.578,0.892,10,-7.952,0,0.0441,0.000139,0.0111,0.215,0.892,150.253,196613,4,994
"925",72,0.551,0.821,2,-4.489,1,0.0539,0.0102,0.0438,0.153,0.842,174.923,137760,4,995
"926",70,0.356,0.872,2,-7.837,1,0.068,0.00417,0.00975,0.0997,0.607,166.3,193653,4,996
"927",57,0.459,0.931,5,-5.024,1,0.0612,0.00126,0.00881,0.412,0.419,135.826,200693,4,997
"928",65,0.606,0.532,1,-4.173,0,0.0248,0.0956,1.27e-05,0.276,0.695,95.315,205213,4,998
"929",50,0.527,0.766,9,-5.327,1,0.0375,7.4e-05,0.00365,0.115,0.304,117.994,256573,4,999
"930",55,0.327,0.904,11,-3.3,0,0.0613,0.0109,0.000371,0.292,0.439,113.138,277000,4,1000
"931",73,0.316,0.769,0,-5.283,0,0.0422,0.0142,0,0.0928,0.127,122.507,321147,4,1001
"932",70,0.397,0.839,4,-6.674,1,0.102,0.00125,0,0.576,0.764,116.947,191293,4,1002
"933",82,0.355,0.918,1,-4.36,1,0.0746,0.00119,0,0.0971,0.24,148.114,222200,4,1003
"934",60,0.415,0.901,2,-3.124,1,0.0428,0.00987,0.361,0.136,0.424,128.216,225333,4,1004
"935",54,0.511,0.696,6,-5.157,0,0.0421,0.0272,0.000249,0.0875,0.788,164.614,179240,4,1005
"936",72,0.635,0.914,0,-5.631,1,0.111,0.0597,0,0.601,0.922,156.014,175493,4,1006
"937",59,0.677,0.743,6,-5.876,1,0.0611,0.0135,0.00222,0.0581,0.469,127.971,248200,4,1007
"938",59,0.371,0.941,5,-4.783,1,0.0602,5.21e-05,0.676,0.0732,0.386,120.499,251547,4,1008
"939",54,0.45,0.887,2,-4.208,0,0.029,3.84e-06,0.56,0.111,0.608,140.05,219707,4,1009
"940",66,0.634,0.551,3,-7.136,1,0.0352,0.00737,1.82e-05,0.07,0.453,151.779,258827,4,1010
"941",66,0.659,0.591,1,-6.713,1,0.0313,0.441,0.000861,0.0862,0.707,121.14,245640,4,1011
"942",38,0.326,0.893,9,-6.137,1,0.0607,0.00709,2.61e-05,0.106,0.741,166.752,218293,4,1012
"943",38,0.494,0.637,0,-6.004,1,0.0336,0.0789,2.77e-05,0.215,0.175,140.032,175547,4,1013
"944",56,0.464,0.7,2,-4.007,1,0.031,0.0202,2.63e-06,0.57,0.58,78.002,200360,4,1014
"945",57,0.526,0.776,7,-4.169,1,0.0852,0.000431,0.0157,0.334,0.524,131.194,207373,4,1015
"946",52,0.369,0.905,9,-6.25,1,0.0561,9.97e-05,0.191,0.125,0.535,157.998,262293,4,1016
"947",61,0.395,0.764,10,-6.258,0,0.0419,0.000316,0.00131,0.111,0.325,141.423,169947,4,1017
"948",51,0.224,0.94,4,-5.831,0,0.063,0.00367,0.0806,0.183,0.214,155.285,246400,4,1018
"949",61,0.633,0.831,4,-5.053,1,0.0461,0.0401,0.693,0.117,0.243,127.397,354360,4,1019
"950",54,0.383,0.868,11,-6.222,0,0.0847,0.00114,3.51e-06,0.353,0.546,147.267,189560,4,1020
"951",53,0.175,0.875,7,-4.383,0,0.0527,0.000551,0.0347,0.324,0.394,149.366,226427,4,1021
"952",76,0.55,0.532,5,-7.591,1,0.032,0.174,0.000347,0.218,0.41,85.032,272387,4,1022
"953",75,0.649,0.888,6,-4.807,1,0.0293,0.013,2.23e-06,0.0888,0.553,100.975,208467,4,1023
"954",81,0.745,0.466,4,-7.62,0,0.0864,0.00666,0.35,0.272,0.303,123.889,231920,4,1024
"955",68,0.352,0.866,2,-3.274,1,0.0392,3.03e-05,2.92e-05,0.295,0.544,165.209,174013,4,1025
"956",61,0.381,0.838,6,-6.562,0,0.0709,0.0046,3.77e-05,0.101,0.581,118.214,219400,4,1026
"957",58,0.378,0.953,9,-3.632,1,0.138,0.000719,2.89e-05,0.0936,0.512,167.808,200347,4,1027
"958",60,0.565,0.877,5,-4.561,0,0.0614,0.00813,0.00251,0.26,0.389,118.484,285920,4,1028
"959",62,0.535,0.636,2,-5.544,1,0.171,0.0131,4.08e-06,0.0777,0.549,113.683,245800,4,1029
"960",60,0.502,0.978,7,-3.278,1,0.0649,0.000163,1.27e-06,0.287,0.603,138.811,126573,4,1030
"961",46,0.477,0.731,4,-9.814,0,0.0313,0.00556,0.00169,0.236,0.63,110.815,186827,4,1031
"962",57,0.793,0.688,2,-4.216,1,0.0328,0.079,0.0604,0.145,0.221,120.058,242773,4,1032
"963",68,0.653,0.598,0,-9.179,1,0.037,0.0329,0.00196,0.0736,0.711,94.099,229160,4,1033
"964",58,0.715,0.749,9,-6.771,0,0.114,0.196,0.0207,0.235,0.174,177.328,314693,4,1034
"965",56,0.385,0.759,5,-6.72,1,0.0436,0.00111,0.0448,0.0941,0.142,134.026,221440,4,1035
"966",52,0.688,0.71,2,-7.124,1,0.0245,0.15,0,0.357,0.66,110.005,226147,4,1036
"967",58,0.751,0.62,7,-6.753,1,0.0451,0.716,0.0016,0.0651,0.473,142.028,217973,4,1037
"968",61,0.363,0.902,7,-4.051,1,0.0403,0.00288,3.34e-05,0.285,0.443,134.597,264838,4,1038
"969",38,0.612,0.693,2,-7.053,0,0.125,0.423,0,0.324,0.35,77.076,313827,4,1039
"970",43,0.58,0.801,2,-11.896,1,0.0385,0.00224,0.000433,0.227,0.688,117.435,210160,4,1040
"971",46,0.482,0.751,4,-4.344,0,0.0341,0.39,0,0.294,0.332,83.001,319920,4,1041
"972",63,0.758,0.935,8,-5.284,0,0.0517,0.42,0.133,0.114,0.422,124.372,292573,4,1042
"973",53,0.642,0.657,7,-4.79,1,0.0248,0.0508,2.2e-05,0.167,0.81,102.927,260573,4,1043
"974",51,0.592,0.797,2,-7.657,1,0.0288,0.000929,0.847,0.0826,0.518,99.032,299160,4,1044
"975",47,0.751,0.644,9,-13.994,1,0.0626,0.000534,3.13e-06,0.0673,0.729,154.926,158667,4,1045
"976",44,0.822,0.661,1,-7.332,1,0.0342,0.109,0.000596,0.681,0.886,102.949,227960,4,1046
"977",56,0.567,0.597,9,-12.232,1,0.0301,0.00299,0.119,0.127,0.773,156.406,354747,4,1047
"978",71,0.537,0.502,4,-8.406,1,0.025,0.44,0.0709,0.199,0.288,80.511,232027,4,1048
"979",40,0.498,0.463,2,-13.578,1,0.0386,0.582,0.0136,0.376,0.247,141.439,209640,4,1049
"980",64,0.559,0.711,11,-7.186,1,0.0269,0.333,0.00219,0.394,0.769,155.934,250358,4,1050
"981",62,0.485,0.791,10,-7.719,0,0.0358,0.00433,0,0.132,0.431,122.08,376584,4,1051
"982",63,0.679,0.368,11,-15.449,0,0.0251,0.689,1.02e-05,0.28,0.736,104.931,160867,4,1052
"983",45,0.522,0.869,9,-7.169,0,0.0422,0.000355,0.0507,0.0277,0.584,124.966,256333,4,1053
"984",45,0.504,0.455,7,-7.961,1,0.0261,0.03,0.148,0.107,0.3,147.858,306800,4,1054
"985",66,0.444,0.471,10,-9.107,1,0.0322,0.00161,0.0017,0.14,0.205,76.335,273800,4,1055
"986",55,0.735,0.543,2,-14.276,0,0.0317,0.134,0,0.126,0.549,115.988,252868,4,1056
"987",63,0.552,0.886,7,-4.828,1,0.0362,0.116,0,0.121,0.829,128.097,237819,4,1057
"988",61,0.732,0.94,0,-5.567,0,0.0537,0.0432,0.00249,0.0556,0.925,123.634,253933,4,1058
"989",73,0.602,0.916,4,-5.418,0,0.0399,0.0123,0.00134,0.133,0.549,101.212,292267,4,1059
"990",48,0.575,0.796,4,-7.185,0,0.0286,0.0014,0.0032,0.133,0.456,119.942,269773,4,1060
"991",59,0.511,0.943,9,-3.838,1,0.0623,0.00305,2.78e-05,0.0422,0.413,135.987,238573,3,1061
"992",69,0.724,0.856,8,-6.119,0,0.0283,0.0653,1.85e-06,0.354,0.891,129.794,161800,4,1062
"993",66,0.71,0.787,9,-6.3,1,0.0279,0.0891,0,0.149,0.874,118.002,260371,4,1063
"994",56,0.839,0.859,2,-8.96,1,0.0394,0.286,0.336,0.0224,0.967,123.559,181360,4,1064
"995",61,0.593,0.926,7,-3.696,0,0.0322,0.242,1.57e-06,0.207,0.961,104.854,234813,4,1065
"996",63,0.589,0.901,2,-3.442,1,0.0311,0.02,0,0.355,0.795,125.976,254147,4,1066
"997",60,0.591,0.777,9,-6.307,1,0.0401,0.494,0,0.383,0.621,123.264,261627,4,1067
"998",64,0.687,0.387,11,-9.842,0,0.0273,0.203,0.000335,0.0913,0.602,112.722,185826,4,1068
"999",61,0.764,0.82,1,-6.073,1,0.0441,0.158,0,0.0939,0.688,104.527,306000,4,1069
"1000",49,0.63,0.5,2,-14.953,1,0.0337,0.29,7.63e-06,0.133,0.526,139.783,194027,4,1070
"1001",54,0.695,0.947,4,-10.163,0,0.112,0.116,0.000396,0.683,0.4,122.365,222893,4,1071
"1002",55,0.633,0.787,2,-13.199,1,0.0453,0.0174,0.284,0.0406,0.923,152.351,206520,4,1072
"1003",55,0.646,0.698,9,-7.555,1,0.0833,0.117,1.33e-05,0.162,0.803,77.67,264120,4,1073
"1004",57,0.808,0.737,5,-7.912,1,0.0365,0.00959,0.00411,0.0497,0.923,132.326,310587,4,1074
"1005",50,0.636,0.523,9,-13.359,1,0.0284,0.132,1.29e-05,0.0636,0.738,121.575,199067,4,1075
"1006",67,0.58,0.929,4,-4.849,0,0.0388,0.0629,0.000223,0.23,0.884,94.995,156198,4,1076
"1007",59,0.668,0.757,9,-11.553,1,0.0405,0.0128,2.16e-05,0.0509,0.912,122.293,255267,4,1077
"1008",58,0.635,0.888,0,-5.158,1,0.0481,0.0338,0.000123,0.164,0.881,143.751,174307,4,1078
"1009",51,0.523,0.933,4,-5.208,1,0.0366,0.000502,0.105,0.081,0.726,106.005,183722,1,1079
"1010",56,0.622,0.697,9,-11.158,1,0.0288,0.194,0,0.305,0.843,138.013,201773,4,1080
"1011",59,0.553,0.344,9,-13.237,1,0.0292,0.297,0.000453,0.236,0.293,87.432,204467,4,1081
"1012",55,0.698,0.403,7,-11.27,0,0.0868,0.308,0,0.0753,0.522,99.837,167947,4,1082
"1013",50,0.667,0.695,0,-9.901,1,0.0275,0.0151,0.00319,0.459,0.532,121.617,205000,4,1083
"1014",53,0.636,0.52,11,-13.511,1,0.0299,0.00172,0.0048,0.212,0.852,115.123,248707,4,1084
"1015",73,0.608,0.307,5,-10.859,0,0.0285,0.749,0.000252,0.156,0.505,99.938,189794,4,1085
"1016",68,0.634,0.305,6,-10.262,0,0.0394,0.873,0,0.0968,0.238,113.969,199420,4,1086
"1017",70,0.603,0.332,11,-8.261,1,0.0412,0.792,0,0.128,0.492,173.9,237394,4,1087
"1018",68,0.587,0.36,9,-7.711,0,0.0366,0.586,0,0.117,0.408,137.921,200391,4,1088
"1019",71,0.411,0.545,9,-5.883,0,0.0357,0.771,0,0.516,0.724,95.878,203887,4,1089
"1020",72,0.354,0.415,9,-6.578,1,0.0289,0.797,0,0.107,0.421,175.537,192545,4,1090
"1021",62,0.531,0.116,6,-11.157,1,0.0548,0.934,0,0.0981,0.176,117.469,154859,3,1091
"1022",68,0.585,0.397,7,-9.847,0,0.0528,0.782,0,0.269,0.226,86.837,225790,4,1092
"1023",69,0.596,0.415,0,-9.72,1,0.0278,0.401,0,0.106,0.15,77.955,171696,4,1093
"1024",53,0.427,0.304,9,-10.423,1,0.0307,0.783,0.000392,0.142,0.28,78.191,220267,4,1094
"1025",67,0.667,0.429,0,-6.265,1,0.062,0.886,0,0.194,0.376,77.11,181821,1,1095
"1026",68,0.706,0.328,0,-10.158,1,0.0326,0.523,0,0.223,0.593,85.988,235467,4,1096
"1027",65,0.658,0.336,3,-8.935,0,0.0624,0.751,0,0.11,0.49,91.676,171611,4,1097
"1028",69,0.689,0.239,2,-8.686,1,0.0272,0.898,0,0.131,0.282,106.258,243587,4,1098
"1029",71,0.601,0.372,3,-6.148,1,0.0292,0.835,0,0.129,0.444,146.086,233489,4,1099
